"STATEFP","COUNTYFP","county","State_Name","Diocese","geometry"
"19","1","Adair","Iowa","Des Moines","POLYGON ((-94.241593 41.503679, -94.241637 41.157134, -94.700589 41.158085, -94.700629 41.504148, -94.241593 41.503679))"
"19","137","Montgomery","Iowa","Des Moines","POLYGON ((-95.384349 41.160011, -94.927587 41.158508, -94.928459 40.900653, -95.384964 40.90155, -95.384349 41.160011))"
"19","71","Fremont","Iowa","Des Moines","POLYGON ((-95.813465 40.901693, -95.384964 40.90155, -95.373923 40.580503, -95.765645 40.585208, -95.888697 40.736292, -95.813465 40.901693))"
"26","99","Macomb","Michigan","Detroit","POLYGON ((-82.749908 42.451092, -83.083393 42.447153, -83.102891 42.888647, -82.73901 42.897541, -82.749908 42.451092))"
"26","147","St. Clair","Michigan","Detroit","POLYGON ((-82.334073 43.170413, -82.524833 42.605976, -82.72317 42.477778, -82.73901 42.897541, -82.983647 42.893741, -82.996257 43.154099, -82.334073 43.170413))"
"26","115","Monroe","Michigan","Detroit","POLYGON ((-83.286314 42.089066, -83.11246 41.95941, -83.415851 41.733794, -83.76315 41.723552, -83.773922 42.08243, -83.286314 42.089066))"
"26","163","Wayne","Michigan","Detroit","POLYGON ((-82.749908 42.451092, -83.097704 42.289675, -83.143956 42.02793, -83.539396 42.085598, -83.551907 42.435166, -82.749908 42.451092))"
"26","125","Oakland","Michigan","Detroit","POLYGON ((-83.083393 42.447153, -83.664808 42.431179, -83.689384 42.871263, -83.102891 42.888647, -83.083393 42.447153))"
"26","87","Lapeer","Michigan","Detroit","POLYGON ((-82.983647 42.893741, -83.453364 42.880432, -83.460708 43.232791, -83.351709 43.235193, -83.354418 43.322257, -83.00043 43.284913, -82.983647 42.893741))"
"20","175","Seward","Kansas","Dodge City","POLYGON ((-100.633327 37.000103, -101.066451 36.997922, -101.068106 37.387779, -100.633831 37.387577, -100.633327 37.000103))"
"20","83","Hodgeman","Kansas","Dodge City","POLYGON ((-99.570675 38.262239, -99.569879 37.913016, -100.22709 37.914018, -100.227137 38.262237, -99.570675 38.262239))"
"20","119","Meade","Kansas","Dodge City","POLYGON ((-100.089483 37.002261, -100.633327 37.000103, -100.652642 37.474848, -100.107248 37.474836, -100.089483 37.002261))"
"20","75","Hamilton","Kansas","Dodge City","POLYGON ((-101.542312 38.263207, -101.527063 37.736314, -102.042155 37.738541, -102.044785 38.262248, -101.542312 38.263207))"
"20","57","Ford","Kansas","Dodge City","POLYGON ((-99.569879 37.913016, -99.556119 37.467722, -100.216229 37.47519, -100.22709 37.914018, -99.569879 37.913016))"
"20","25","Clark","Kansas","Dodge City","POLYGON ((-99.556119 37.467722, -99.541116 36.99961, -100.089483 37.002261, -100.107248 37.474836, -99.556119 37.467722))"
"20","81","Haskell","Kansas","Dodge City","POLYGON ((-101.089667 37.736337, -100.652251 37.736275, -100.652728 37.387627, -101.089653 37.387721, -101.089667 37.736337))"
"20","189","Stevens","Kansas","Dodge City","POLYGON ((-101.066451 36.997922, -101.555259 36.995324, -101.556606 37.388485, -101.068106 37.387779, -101.066451 36.997922))"
"20","185","Stafford","Kansas","Dodge City","POLYGON ((-98.472437 38.260741, -98.472257 37.824497, -99.022627 37.825358, -99.022136 38.000236, -98.913136 38.000451, -98.912583 38.261088, -98.472437 38.260741))"
"20","187","Stanton","Kansas","Dodge City","POLYGON ((-102.042155 37.738541, -101.527063 37.736314, -101.52581 37.388392, -102.041642 37.38919, -102.042155 37.738541))"
"20","55","Finney","Kansas","Dodge City","POLYGON ((-100.664166 38.00253, -100.652251 37.736275, -101.089667 37.736337, -101.103268 38.264557, -100.227137 38.262237, -100.22661 38.001015, -100.664166 38.00253))"
"20","171","Scott","Kansas","Dodge City","POLYGON ((-101.128379 38.700603, -100.688006 38.700021, -100.684699 38.264137, -101.125438 38.264509, -101.128379 38.700603))"
"20","129","Morton","Kansas","Dodge City","POLYGON ((-101.555259 36.995324, -102.042089 36.993016, -102.041642 37.38919, -101.556606 37.388485, -101.555259 36.995324))"
"20","9","Barton","Kansas","Dodge City","POLYGON ((-98.479958 38.696916, -98.479841 38.26079, -99.032309 38.261227, -99.032971 38.696759, -98.479958 38.696916))"
"20","135","Ness","Kansas","Dodge City","POLYGON ((-99.585087 38.696537, -99.584207 38.262179, -100.244393 38.26229, -100.2472 38.698165, -99.585087 38.696537))"
"20","71","Greeley","Kansas","Dodge City","POLYGON ((-102.044464 38.262412, -102.045212 38.697567, -101.567094 38.699669, -101.567482 38.263145, -102.044464 38.262412))"
"20","47","Edwards","Kansas","Dodge City","POLYGON ((-99.350289 38.000745, -99.022136 38.000236, -99.01355 37.73297, -99.55958 37.734888, -99.569533 38.087372, -99.350359 38.087594, -99.350289 38.000745))"
"20","93","Kearny","Kansas","Dodge City","POLYGON ((-101.103268 38.264557, -101.089667 37.736337, -101.527063 37.736314, -101.542312 38.263207, -101.103268 38.264557))"
"20","7","Barber","Kansas","Dodge City","POLYGON ((-98.349496 37.383928, -98.347149 36.998155, -99.000301 36.999467, -99.012598 37.470421, -98.464663 37.471013, -98.464951 37.384086, -98.349496 37.383928))"
"20","97","Kiowa","Kansas","Dodge City","POLYGON ((-99.559652 37.731925, -99.01355 37.73297, -99.011499 37.384263, -99.555774 37.381112, -99.559652 37.731925))"
"20","101","Lane","Kansas","Dodge City","POLYGON ((-100.2472 38.698165, -100.244393 38.26229, -100.684699 38.264137, -100.688006 38.700021, -100.2472 38.698165))"
"20","33","Comanche","Kansas","Dodge City","POLYGON ((-99.543189 37.381124, -99.001294 37.384296, -99.000301 36.999467, -99.541116 36.99961, -99.543189 37.381124))"
"20","203","Wichita","Kansas","Dodge City","POLYGON ((-101.567489 38.263369, -101.567094 38.699669, -101.128379 38.700603, -101.125438 38.264509, -101.567489 38.263369))"
"20","145","Pawnee","Kansas","Dodge City","POLYGON ((-99.032309 38.261227, -98.912583 38.261088, -98.913136 38.000451, -99.350289 38.000745, -99.350359 38.087594, -99.569533 38.087372, -99.584794 38.349386, -99.032408 38.348334, -99.032309 38.261227))"
"20","151","Pratt","Kansas","Dodge City","POLYGON ((-98.464663 37.471013, -99.012598 37.470421, -99.013318 37.825336, -98.464899 37.824512, -98.464663 37.471013))"
"20","69","Gray","Kansas","Dodge City","POLYGON ((-100.22661 38.001015, -100.216229 37.47519, -100.652642 37.474848, -100.664166 38.00253, -100.22661 38.001015))"
"20","67","Grant","Kansas","Dodge City","POLYGON ((-101.089667 37.736337, -101.089653 37.387721, -101.52581 37.388392, -101.527063 37.736314, -101.089667 37.736337))"
"20","165","Rush","Kansas","Dodge City","POLYGON ((-99.032971 38.696759, -99.032408 38.348334, -99.584794 38.349386, -99.585087 38.696537, -99.032971 38.696759))"
"19","195","Worth","Iowa","Dubuque","POLYGON ((-93.497353 43.499622, -93.024345 43.499733, -93.024143 43.255538, -93.497635 43.255468, -93.497353 43.499622))"
"19","189","Winnebago","Iowa","Dubuque","POLYGON ((-93.497635 43.255468, -93.970415 43.255358, -93.970762 43.499886, -93.497353 43.499622, -93.497635 43.255468))"
"19","83","Hardin","Iowa","Dubuque","POLYGON ((-93.499485 42.5577, -93.027 42.55681, -93.001674 42.209267, -93.463043 42.209302, -93.499485 42.5577))"
"19","81","Hancock","Iowa","Dubuque","POLYGON ((-93.498617 42.908512, -93.971238 42.907762, -93.970415 43.255358, -93.497635 43.255468, -93.498617 42.908512))"
"19","197","Wright","Iowa","Dubuque","POLYGON ((-93.499485 42.5577, -93.971583 42.558139, -93.971238 42.907762, -93.498617 42.908512, -93.499485 42.5577))"
"19","131","Mitchell","Iowa","Dubuque","POLYGON ((-92.553128 43.500218, -92.554381 43.212813, -93.024092 43.212812, -93.024345 43.499733, -92.553128 43.500218))"
"19","127","Marshall","Iowa","Dubuque","POLYGON ((-93.231722 42.208886, -92.767463 42.21014, -92.765999 41.862373, -93.231858 41.862711, -93.231722 42.208886))"
"19","61","Dubuque","Iowa","Dubuque","POLYGON ((-91.132766 42.645844, -90.702671 42.630756, -90.65112 42.475189, -90.473798 42.381458, -90.665029 42.382155, -90.665551 42.294699, -91.130079 42.295761, -91.132766 42.645844))"
"19","79","Hamilton","Iowa","Dubuque","POLYGON ((-93.499485 42.5577, -93.463043 42.209302, -93.93158 42.209908, -93.971583 42.558139, -93.499485 42.5577))"
"19","17","Bremer","Iowa","Dubuque","POLYGON ((-92.081568 42.907013, -92.081661 42.642056, -92.554492 42.642314, -92.554211 42.907112, -92.081568 42.907013))"
"19","171","Tama","Iowa","Dubuque","POLYGON ((-92.298164 41.862779, -92.765999 41.862373, -92.76809 42.29668, -92.298792 42.297527, -92.298164 41.862779))"
"19","37","Chickasaw","Iowa","Dubuque","POLYGON ((-92.554381 43.212813, -92.080976 43.212947, -92.081568 42.907013, -92.554211 42.907112, -92.554381 43.212813))"
"19","55","Delaware","Iowa","Dubuque","POLYGON ((-91.607059 42.643973, -91.132766 42.645844, -91.130079 42.295761, -91.596981 42.296408, -91.607059 42.643973))"
"19","105","Jones","Iowa","Dubuque","POLYGON ((-91.363263 42.296445, -90.89802 42.295236, -90.898484 41.946245, -91.365877 41.94741, -91.363263 42.296445))"
"19","191","Winneshiek","Iowa","Dubuque","POLYGON ((-91.610835 43.500657, -91.605307 43.081653, -92.081146 43.082794, -92.079889 43.50053, -91.610835 43.500657))"
"19","65","Fayette","Iowa","Dubuque","POLYGON ((-91.607059 42.643973, -92.081661 42.642056, -92.081146 43.082794, -91.605307 43.081653, -91.607059 42.643973))"
"19","69","Franklin","Iowa","Dubuque","POLYGON ((-93.025144 42.907549, -93.027 42.55681, -93.499485 42.5577, -93.498617 42.908512, -93.025144 42.907549))"
"19","11","Benton","Iowa","Dubuque","POLYGON ((-91.831089 42.299063, -91.831379 41.861851, -92.298164 41.862779, -92.298792 42.297527, -91.831089 42.299063))"
"19","89","Howard","Iowa","Dubuque","POLYGON ((-92.080976 43.212947, -92.554381 43.212813, -92.553128 43.500231, -92.079802 43.500621, -92.080976 43.212947))"
"19","75","Grundy","Iowa","Dubuque","POLYGON ((-92.76809 42.29668, -92.767463 42.21014, -93.001674 42.209267, -93.027 42.55681, -92.5543 42.555854, -92.53351 42.297001, -92.76809 42.29668))"
"19","67","Floyd","Iowa","Dubuque","POLYGON ((-92.554381 43.212813, -92.554211 42.907112, -93.025144 42.907549, -93.024092 43.212812, -92.554381 43.212813))"
"19","169","Story","Iowa","Dubuque","POLYGON ((-93.69839 42.209339, -93.23171 42.208876, -93.231858 41.862711, -93.698032 41.86337, -93.69839 42.209339))"
"19","5","Allamakee","Iowa","Dubuque","POLYGON ((-91.05791 43.253968, -91.177222 43.080247, -91.605307 43.081653, -91.610835 43.500657, -91.217706 43.50055, -91.20662 43.352524, -91.05791 43.253968))"
"19","33","Cerro Gordo","Iowa","Dubuque","POLYGON ((-93.024143 43.255538, -93.025144 42.907549, -93.498617 42.908512, -93.497635 43.255468, -93.024143 43.255538))"
"19","97","Jackson","Iowa","Dubuque","POLYGON ((-90.154221 42.033073, -90.898373 42.033548, -90.89802 42.295236, -90.473798 42.381458, -90.393151 42.227186, -90.163992 42.118303, -90.154221 42.033073))"
"19","23","Butler","Iowa","Dubuque","POLYGON ((-93.025144 42.907549, -92.554211 42.907112, -92.5543 42.555854, -93.027 42.55681, -93.025144 42.907549))"
"19","19","Buchanan","Iowa","Dubuque","POLYGON ((-92.081661 42.642056, -91.607059 42.643973, -91.596981 42.296408, -92.064766 42.297259, -92.081661 42.642056))"
"19","43","Clayton","Iowa","Dubuque","POLYGON ((-90.897415 42.645714, -91.607059 42.643973, -91.605307 43.081653, -91.177222 43.080247, -91.065059 42.751338, -90.897415 42.645714))"
"19","113","Linn","Iowa","Dubuque","POLYGON ((-91.831089 42.299063, -91.363263 42.296445, -91.366221 41.860069, -91.831379 41.861851, -91.831089 42.299063))"
"19","13","Black Hawk","Iowa","Dubuque","POLYGON ((-92.064766 42.297259, -92.53351 42.297001, -92.554492 42.642314, -92.081661 42.642056, -92.064766 42.297259))"
"27","31","Cook","Minnesota","Duluth","POLYGON ((-90.751577 48.090987, -90.140825 48.112555, -89.895496 47.987325, -89.483385 48.013716, -89.957102 47.291103, -90.65466 47.309822, -90.795189 47.244299, -91.023125 47.464964, -91.032059 48.188933, -90.84384 48.243694, -90.751577 48.090987))"
"27","1","Aitkin","Minnesota","Duluth","POLYGON ((-93.775257 47.030418, -93.056761 47.026406, -93.053984 46.158256, -93.808453 46.248825, -93.775257 47.030418))"
"27","137","St. Louis","Minnesota","Duluth","POLYGON ((-92.456429 48.413399, -92.369917 48.220279, -92.269578 48.248185, -92.288835 48.342812, -92.14489 48.365688, -91.798249 48.202969, -91.79633 46.794838, -92.020294 46.704041, -92.11659 46.74864, -92.212392 46.649941, -92.301325 46.666899, -92.301676 46.764134, -93.061334 46.766431, -93.088564 48.62771, -92.634886 48.542557, -92.688116 48.443707, -92.456429 48.413399))"
"27","17","Carlton","Minnesota","Duluth","POLYGON ((-93.061529 46.76655, -92.301676 46.764134, -92.29286 46.41722, -93.054847 46.419269, -93.061529 46.76655))"
"27","115","Pine","Minnesota","Duluth","POLYGON ((-92.294033 46.074377, -92.841051 45.730024, -93.141793 45.730657, -93.142869 45.981005, -93.055356 45.981344, -93.054847 46.419269, -92.29286 46.41722, -92.294033 46.074377))"
"27","21","Cass","Minnesota","Duluth","POLYGON ((-94.34291 46.805529, -94.332523 46.279566, -94.779121 46.394215, -94.787126 46.803943, -94.659942 46.803716, -94.670214 47.410151, -94.095115 47.477972, -94.026926 47.35167, -93.77401 47.30506, -93.776024 46.802891, -94.34291 46.805529))"
"27","35","Crow Wing","Minnesota","Duluth","POLYGON ((-94.34291 46.805529, -93.776024 46.802891, -93.810362 46.156585, -94.374592 46.157093, -94.34291 46.805529))"
"27","75","Lake","Minnesota","Duluth","POLYGON ((-91.023125 47.464964, -90.795189 47.244299, -91.79633 46.794838, -91.798249 48.202969, -91.713134 48.198014, -91.711751 48.11465, -91.559112 48.108593, -91.56751 48.043789, -91.032059 48.188933, -91.023125 47.464964))"
"27","61","Itasca","Minnesota","Duluth","POLYGON ((-93.776173 47.846404, -93.775772 47.89895, -93.080906 47.891864, -93.056112 47.026413, -93.775257 47.030418, -93.77401 47.30506, -94.026926 47.35167, -94.095115 47.477972, -94.416279 47.444828, -94.418543 47.845816, -93.776173 47.846404))"
"27","71","Koochiching","Minnesota","Duluth","POLYGON ((-93.088564 48.62771, -93.080906 47.891864, -94.418543 47.845816, -94.43027 48.700924, -93.844351 48.630222, -93.787992 48.515849, -93.088564 48.62771))"
"48","109","Culberson","Texas","El Paso","POLYGON ((-104.917163 30.663626, -104.918691 32.000113, -104.024512 32.000102, -104.102354 31.105163, -104.917163 30.663626))"
"48","243","Jeff Davis","Texas","El Paso","POLYGON ((-104.979801 30.629258, -104.102351 31.105203, -103.439976 30.665939, -103.80068 30.412527, -104.979801 30.629258))"
"48","301","Loving","Texas","El Paso","POLYGON ((-103.98406 31.99342, -103.326501 32.000369, -103.327538 31.65142, -103.615997 31.650681, -103.98406 31.99342))"
"48","389","Reeves","Texas","El Paso","POLYGON ((-103.010554 31.377336, -103.585084 30.76647, -104.102351 31.105203, -104.024512 32.000102, -103.829718 31.888352, -103.797232 31.770187, -103.509379 31.625934, -103.462145 31.42972, -103.010554 31.377336))"
"48","377","Presidio","Texas","El Paso","POLYGON ((-103.80068 30.412527, -103.799364 29.258437, -104.037497 29.319707, -104.508239 29.632518, -104.683272 29.929107, -104.706255 30.234812, -104.979801 30.629258, -103.80068 30.412527))"
"48","43","Brewster","Texas","El Paso","POLYGON ((-102.675018 29.743969, -102.867474 29.223883, -102.995618 29.179291, -103.153896 28.971606, -103.776834 29.220132, -103.80068 30.412527, -103.439976 30.665939, -102.320819 29.878933, -102.387227 29.761392, -102.675018 29.743969))"
"48","229","Hudspeth","Texas","El Paso","POLYGON ((-104.918357 32.000418, -104.907592 30.835919, -104.979801 30.629258, -105.399837 30.852077, -105.997152 31.38723, -105.998012 32.002377, -104.918357 32.000418))"
"48","141","El Paso","Texas","El Paso","POLYGON ((-106.618486 32.000495, -105.998012 32.002377, -105.954328 31.423468, -106.20561 31.465456, -106.381074 31.732082, -106.63592 31.866233, -106.618486 32.000495))"
"48","475","Ward","Texas","El Paso","POLYGON ((-102.767246 31.651714, -102.767365 31.293803, -102.826735 31.266881, -103.010972 31.377545, -103.454196 31.425674, -103.509379 31.625934, -103.610887 31.651802, -102.767246 31.651714))"
"48","495","Winkler","Texas","El Paso","POLYGON ((-103.327538 31.65142, -103.326501 32.000369, -102.799086 32.085795, -102.798939 31.651783, -103.327538 31.65142))"
"42","53","Forest","Pennsylvania","Erie","POLYGON ((-78.956138 41.623334, -78.958957 41.437061, -79.06352 41.453207, -79.111346 41.325088, -79.208878 41.331861, -79.207196 41.430922, -79.477346 41.38646, -79.521599 41.440554, -79.51207 41.624559, -78.956138 41.623334))"
"42","23","Cameron","Pennsylvania","Erie","POLYGON ((-78.20364 41.617599, -77.989194 41.474822, -78.093381 41.216931, -78.236831 41.230187, -78.253959 41.404721, -78.420028 41.405046, -78.420846 41.617284, -78.20364 41.617599))"
"42","123","Warren","Pennsylvania","Erie","POLYGON ((-79.610837 41.998757, -78.918896 41.998119, -78.956138 41.623334, -79.613147 41.623863, -79.610837 41.998757))"
"42","121","Venango","Pennsylvania","Erie","POLYGON ((-79.694984 41.172865, -79.999779 41.171861, -79.998696 41.501032, -79.829111 41.62207, -79.51207 41.624559, -79.47814 41.335708, -79.604161 41.321478, -79.694984 41.172865))"
"42","47","Elk","Pennsylvania","Erie","POLYGON ((-78.236817 41.230475, -78.710248 41.201859, -78.969807 41.375896, -79.095096 41.340658, -79.06352 41.453207, -78.958957 41.437061, -78.956138 41.623334, -78.483815 41.631481, -78.420498 41.601874, -78.420028 41.405046, -78.253959 41.404721, -78.236817 41.230475))"
"42","39","Crawford","Pennsylvania","Erie","POLYGON ((-80.519354 41.849563, -79.612071 41.850328, -79.613173 41.616868, -79.829111 41.62207, -79.99873 41.490092, -80.519216 41.489111, -80.519354 41.849563))"
"42","33","Clearfield","Pennsylvania","Erie","POLYGON ((-78.348389 40.72343, -78.806274 40.729742, -78.766377 41.202759, -78.093381 41.216931, -78.038203 41.153633, -78.112239 41.114217, -78.078105 40.956447, -78.168454 40.960613, -78.348389 40.72343))"
